Date,Open,High,Low,Close,Adj Close,Volume
2022-11-11,1.169919,1.179997,1.164890,1.169563,1.169563,0
2022-11-14,1.179746,1.182830,1.171193,1.179913,1.179913,0
2022-11-15,1.175254,1.200408,1.174288,1.175250,1.175250,0
2022-11-16,1.188114,1.194144,1.183250,1.188044,1.188044,0
2022-11-17,1.191895,1.195572,1.176471,1.191526,1.191526,0
2022-11-18,1.185944,1.195000,1.185930,1.186015,1.186015,0
2022-11-21,1.188665,1.188764,1.178051,1.188637,1.188637,0
2022-11-22,1.182452,1.190221,1.182313,1.182760,1.182760,0
2022-11-23,1.189895,1.207832,1.187338,1.189457,1.189457,0
2022-11-24,1.207846,1.215421,1.206054,1.207350,1.207350,0
2022-11-25,1.211020,1.213001,1.206185,1.211343,1.211343,0
2022-11-28,1.206054,1.211798,1.202270,1.205473,1.205473,0
2022-11-29,1.196315,1.206374,1.195486,1.196029,1.196029,0
2022-11-30,1.194386,1.202747,1.190377,1.194686,1.194686,0
2022-12-01,1.207554,1.229695,1.207365,1.207750,1.207750,0
2022-12-02,1.225445,1.229649,1.213916,1.225926,1.225926,0
2022-12-05,1.229755,1.234476,1.216545,1.229725,1.229725,0
2022-12-06,1.219363,1.226332,1.215894,1.219245,1.219245,0
2022-12-07,1.213386,1.222374,1.210786,1.213301,1.213301,0
2022-12-08,1.221344,1.224665,1.215643,1.221240,1.221240,0
2022-12-09,1.223481,1.232347,1.222285,1.223601,1.223601,0
2022-12-12,1.223676,1.230012,1.221344,1.223915,1.223915,0
2022-12-13,1.227009,1.244153,1.225145,1.227084,1.227084,0
2022-12-14,1.235559,1.242205,1.234385,1.235666,1.235666,0
2022-12-15,1.241928,1.242545,1.220435,1.241943,1.241943,0
2022-12-16,1.219126,1.222255,1.212239,1.218918,1.218918,0
2022-12-19,1.216072,1.224155,1.212342,1.216027,1.216027,0
2022-12-20,1.215600,1.221926,1.208693,1.215333,1.215333,0
2022-12-21,1.218918,1.219036,1.207103,1.218918,1.218918,0
2022-12-22,1.207729,1.214624,1.199429,1.207740,1.207740,0
2022-12-23,1.203891,1.209014,1.202053,1.203992,1.203992,0
2022-12-26,1.206001,1.209614,1.205400,1.206001,1.206001,0
2022-12-27,1.208357,1.211226,1.200336,1.208415,1.208415,0
2022-12-28,1.202776,1.212415,1.200336,1.202733,1.202733,0
2022-12-29,1.203297,1.207584,1.201548,1.202848,1.202848,0
2022-12-30,1.205662,1.210683,1.201273,1.205633,1.205633,0
